label,text
puntual,"""Pequeña grieta escalonada en junto al borde. No parece continua."""
arrufo,"""Grieta larga, aparece sobre una puerta. No parece muy profunda."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 5.06 mm."""
arrufo,"""Fisura continua ubicada sobre una ventana. Parece por arqueo. Ancho aprox 0.95 mm."""
puntual,"""Fisura localizada junto al borde, apertura cercana a 2.72 mm. Observada por primera vez el 2025-05-02."""
arrufo,"""Una fisura de recorrido largo apareció sobre una puerta. Mide cerca de 3.2 mm de ancho."""
puntual,"""Se ve una grieta corta justo en la esquina. Parece puntual."""
arrufo,"""Se observa una fisura arqueada en la parte central. Aproximadamente mide 2.91 mm."""
puntual,"""Pequeña grieta quebrada en donde se juntan dos muros. No parece continua."""
arrufo,"""Hay una grieta larga y larga en la zona central. Apertura estimada 2.24 mm."""
puntual,"""Se ve una grieta abierta en la esquina justo donde se juntan dos muros. Parece puntual."""
arrufo,"""Grieta larga, aparece sobre una puerta. No parece muy profunda."""
puntual,"""Pequeña grieta abierta en la esquina en donde se juntan dos muros. No parece continua. Observada por primera vez el 2025-06-28."""
arrufo,"""Una fisura de recorrido largo apareció en medio del muro. Mide cerca de 0.63 mm de ancho."""
puntual,"""Fisura corta pero marcada en la esquina. Ancho estimado 4.29 mm."""
arrufo,"""Una fisura de recorrido largo apareció en la parte central. Mide cerca de 2.83 mm de ancho."""
puntual,"""Pequeña grieta en cuña en donde se juntan dos muros. No parece continua."""
arrufo,"""Grieta larga, aparece en medio del muro. No parece muy profunda."""
puntual,"""Grieta corta ubicada en la esquina. Aproximadamente 1.52 mm de apertura. Observada por primera vez el 2025-08-16."""
arrufo,"""Se observa una fisura en arco sobre una puerta. Aproximadamente mide 0.93 mm."""
puntual,"""Fisura corta pero marcada en la esquina. Ancho estimado 1.94 mm."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 0.82 mm."""
puntual,"""Fisura localizada junto al borde, apertura cercana a 4.81 mm."""
arrufo,"""Grieta en arco, aparece en medio del muro. No parece muy profunda. Observada por primera vez el 2025-04-04."""
puntual,"""Grieta corta ubicada donde se juntan dos muros. Aproximadamente 3.48 mm de apertura."""
arrufo,"""Se observa una fisura en arco sobre una ventana. Aproximadamente mide 3.09 mm."""
puntual,"""Fisura corta pero marcada junto al borde. Ancho estimado 1.23 mm."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 3.03 mm."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 4.79 mm."""
arrufo,"""Una fisura de recorrido largo apareció en medio del muro. Mide cerca de 2.21 mm de ancho."""
puntual,"""Grieta en cuña ubicada en la esquina. Aproximadamente 4.25 mm de apertura."""
arrufo,"""Se observa una fisura en arco en medio del muro. Aproximadamente mide 0.84 mm."""
puntual,"""Se ve una grieta quebrada justo junto al borde. Parece puntual."""
arrufo,"""Hay una grieta larga y curvada en la zona central. Apertura estimada 2.86 mm."""
puntual,"""Fisura corta pero marcada en la base del muro. Ancho estimado 1.9 mm."""
arrufo,"""Fisura continua ubicada sobre una ventana. Parece por arqueo. Ancho aprox 1.73 mm."""
puntual,"""Se ve una grieta corta justo en la esquina. Parece puntual."""
arrufo,"""Una fisura de recorrido largo apareció en medio del muro. Mide cerca de 2.19 mm de ancho."""
puntual,"""Fisura localizada en la esquina, apertura cercana a 4.75 mm."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 1.24 mm."""
puntual,"""Se ve una grieta corta justo donde se juntan dos muros. Parece puntual. Observada por primera vez el 2025-09-14."""
arrufo,"""Hay una grieta larga y larga en la zona central. Apertura estimada 0.37 mm. Observada por primera vez el 2025-03-28."""
puntual,"""Se ve una grieta abierta en la esquina justo donde se juntan dos muros. Parece puntual."""
arrufo,"""Hay una grieta larga y curvada en la zona central. Apertura estimada 0.56 mm."""
puntual,"""Pequeña grieta corta en junto al borde. No parece continua."""
arrufo,"""Hay una grieta larga y arqueada en la zona central. Apertura estimada 2.68 mm."""
puntual,"""Pequeña grieta en cuña en donde se juntan dos muros. No parece continua."""
arrufo,"""Hay una grieta larga y arqueada en la zona central. Apertura estimada 0.94 mm."""
puntual,"""Grieta corta ubicada donde se juntan dos muros. Aproximadamente 2.91 mm de apertura."""
arrufo,"""Se observa una fisura arqueada sobre una ventana. Aproximadamente mide 2.89 mm. Observada por primera vez el 2025-05-11."""
puntual,"""Grieta abierta en la esquina ubicada donde se juntan dos muros. Aproximadamente 2.63 mm de apertura."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 0.38 mm."""
puntual,"""Pequeña grieta corta en junto al borde. No parece continua. Observada por primera vez el 2025-04-21."""
arrufo,"""Hay una grieta larga y en arco en la zona central. Apertura estimada 0.55 mm."""
puntual,"""Se ve una grieta abierta en la esquina justo en la base del muro. Parece puntual. Observada por primera vez el 2025-09-23."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 1.65 mm."""
puntual,"""Grieta abierta en la esquina ubicada en la esquina. Aproximadamente 2.0 mm de apertura."""
arrufo,"""Una fisura de recorrido largo apareció sobre una ventana. Mide cerca de 2.11 mm de ancho."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 1.07 mm."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 2.66 mm."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 2.23 mm."""
arrufo,"""Fisura continua ubicada en medio del muro. Parece por arqueo. Ancho aprox 1.55 mm."""
puntual,"""Grieta escalonada ubicada en la base del muro. Aproximadamente 3.86 mm de apertura."""
arrufo,"""Una fisura de recorrido largo apareció en medio del muro. Mide cerca de 2.5 mm de ancho."""
puntual,"""Fisura localizada en la base del muro, apertura cercana a 4.25 mm."""
arrufo,"""Fisura continua ubicada en la parte central. Parece por arqueo. Ancho aprox 1.43 mm."""
puntual,"""Fisura localizada en la esquina, apertura cercana a 2.24 mm."""
arrufo,"""Hay una grieta larga y curvada en la zona central. Apertura estimada 1.72 mm."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 5.39 mm."""
arrufo,"""Una fisura de recorrido largo apareció sobre una ventana. Mide cerca de 1.15 mm de ancho."""
puntual,"""Se ve una grieta escalonada justo en la esquina. Parece puntual. Observada por primera vez el 2025-10-22."""
arrufo,"""Una fisura de recorrido largo apareció sobre una puerta. Mide cerca de 1.57 mm de ancho."""
puntual,"""Pequeña grieta abierta en la esquina en en la base del muro. No parece continua."""
arrufo,"""Se observa una fisura larga sobre una ventana. Aproximadamente mide 2.81 mm."""
puntual,"""Grieta quebrada ubicada donde se juntan dos muros. Aproximadamente 4.07 mm de apertura. Observada por primera vez el 2025-05-04."""
arrufo,"""Grieta arqueada, aparece en medio del muro. No parece muy profunda."""
puntual,"""Pequeña grieta en cuña en en la esquina. No parece continua."""
arrufo,"""Una fisura de recorrido largo apareció en la parte central. Mide cerca de 1.49 mm de ancho."""
puntual,"""Se ve una grieta abierta en la esquina justo en la esquina. Parece puntual. Observada por primera vez el 2025-06-05."""
arrufo,"""Se observa una fisura larga en medio del muro. Aproximadamente mide 0.99 mm."""
puntual,"""Pequeña grieta en cuña en en la esquina. No parece continua."""
arrufo,"""Grieta diagonal, aparece sobre una puerta. No parece muy profunda. Observada por primera vez el 2025-10-28."""
puntual,"""Fisura localizada junto al borde, apertura cercana a 1.47 mm. Observada por primera vez el 2025-06-29."""
arrufo,"""Se observa una fisura en arco en medio del muro. Aproximadamente mide 2.5 mm. Observada por primera vez el 2025-11-06."""
puntual,"""Se ve una grieta abierta en la esquina justo en la esquina. Parece puntual. Observada por primera vez el 2025-07-12."""
arrufo,"""Grieta larga, aparece en la parte central. No parece muy profunda."""
puntual,"""Pequeña grieta escalonada en donde se juntan dos muros. No parece continua. Observada por primera vez el 2025-04-10."""
arrufo,"""Fisura continua ubicada en la parte central. Parece por arqueo. Ancho aprox 0.92 mm."""
puntual,"""Se ve una grieta corta justo donde se juntan dos muros. Parece puntual. Observada por primera vez el 2025-02-28."""
arrufo,"""Fisura continua ubicada sobre una ventana. Parece por arqueo. Ancho aprox 1.02 mm."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 4.2 mm."""
arrufo,"""Grieta en arco, aparece en medio del muro. No parece muy profunda."""
puntual,"""Se ve una grieta escalonada justo en la base del muro. Parece puntual."""
arrufo,"""Una fisura de recorrido largo apareció en la parte central. Mide cerca de 2.21 mm de ancho."""
puntual,"""Grieta en cuña ubicada en la esquina. Aproximadamente 1.95 mm de apertura."""
arrufo,"""Grieta curvada, aparece en la parte central. No parece muy profunda."""
puntual,"""Fisura localizada en la esquina, apertura cercana a 4.38 mm."""
arrufo,"""Hay una grieta larga y curvada en la zona central. Apertura estimada 0.96 mm."""
puntual,"""Grieta abierta en la esquina ubicada junto al borde. Aproximadamente 2.51 mm de apertura. Observada por primera vez el 2025-02-14."""
arrufo,"""Fisura continua ubicada en la parte central. Parece por arqueo. Ancho aprox 2.36 mm. Observada por primera vez el 2025-10-13."""
puntual,"""Se ve una grieta en cuña justo en la base del muro. Parece puntual."""
arrufo,"""Se observa una fisura en arco en medio del muro. Aproximadamente mide 0.49 mm."""
puntual,"""Fisura localizada donde se juntan dos muros, apertura cercana a 2.54 mm."""
arrufo,"""Una fisura de recorrido largo apareció sobre una ventana. Mide cerca de 1.15 mm de ancho."""
puntual,"""Se ve una grieta escalonada justo donde se juntan dos muros. Parece puntual."""
arrufo,"""Fisura continua ubicada en medio del muro. Parece por arqueo. Ancho aprox 2.7 mm."""
puntual,"""Fisura localizada en la base del muro, apertura cercana a 3.55 mm."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 2.68 mm."""
puntual,"""Pequeña grieta escalonada en junto al borde. No parece continua."""
arrufo,"""Fisura continua ubicada sobre una ventana. Parece por arqueo. Ancho aprox 1.82 mm."""
puntual,"""Pequeña grieta en cuña en junto al borde. No parece continua."""
arrufo,"""Una fisura de recorrido largo apareció en la parte central. Mide cerca de 1.46 mm de ancho."""
puntual,"""Pequeña grieta quebrada en en la esquina. No parece continua."""
arrufo,"""Grieta arqueada, aparece sobre una ventana. No parece muy profunda."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 2.29 mm. Observada por primera vez el 2025-03-26."""
arrufo,"""Grieta diagonal, aparece sobre una puerta. No parece muy profunda."""
puntual,"""Fisura localizada junto al borde, apertura cercana a 1.42 mm. Observada por primera vez el 2025-04-26."""
arrufo,"""Grieta arqueada, aparece en medio del muro. No parece muy profunda."""
puntual,"""Grieta abierta en la esquina ubicada en la base del muro. Aproximadamente 4.95 mm de apertura. Observada por primera vez el 2025-03-05."""
arrufo,"""Grieta curvada, aparece sobre una puerta. No parece muy profunda."""
puntual,"""Fisura localizada junto al borde, apertura cercana a 1.15 mm."""
arrufo,"""Grieta curvada, aparece sobre una puerta. No parece muy profunda."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 2.95 mm."""
arrufo,"""Grieta curvada, aparece en la parte central. No parece muy profunda."""
puntual,"""Se ve una grieta en cuña justo donde se juntan dos muros. Parece puntual."""
arrufo,"""Grieta diagonal, aparece sobre una puerta. No parece muy profunda."""
puntual,"""Pequeña grieta escalonada en junto al borde. No parece continua."""
arrufo,"""Hay una grieta larga y larga en la zona central. Apertura estimada 0.68 mm."""
puntual,"""Pequeña grieta escalonada en en la esquina. No parece continua."""
arrufo,"""Hay una grieta larga y en arco en la zona central. Apertura estimada 3.2 mm. Observada por primera vez el 2025-06-07."""
puntual,"""Fisura corta pero marcada junto al borde. Ancho estimado 3.44 mm."""
arrufo,"""Hay una grieta larga y arqueada en la zona central. Apertura estimada 1.03 mm."""
puntual,"""Pequeña grieta escalonada en junto al borde. No parece continua."""
arrufo,"""Hay una grieta larga y diagonal en la zona central. Apertura estimada 2.57 mm."""
puntual,"""Fisura corta pero marcada junto al borde. Ancho estimado 3.36 mm."""
arrufo,"""Fisura continua ubicada sobre una ventana. Parece por arqueo. Ancho aprox 1.31 mm. Observada por primera vez el 2025-06-28."""
puntual,"""Fisura corta pero marcada junto al borde. Ancho estimado 1.13 mm."""
arrufo,"""Se observa una fisura diagonal en la parte central. Aproximadamente mide 1.28 mm."""
puntual,"""Pequeña grieta en cuña en en la esquina. No parece continua."""
arrufo,"""Hay una grieta larga y curvada en la zona central. Apertura estimada 0.3 mm."""
puntual,"""Pequeña grieta en cuña en en la base del muro. No parece continua."""
arrufo,"""Hay una grieta larga y curvada en la zona central. Apertura estimada 2.17 mm."""
puntual,"""Fisura corta pero marcada en la base del muro. Ancho estimado 5.38 mm."""
arrufo,"""Hay una grieta larga y curvada en la zona central. Apertura estimada 1.21 mm."""
puntual,"""Grieta en cuña ubicada donde se juntan dos muros. Aproximadamente 3.75 mm de apertura."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 1.04 mm."""
puntual,"""Grieta escalonada ubicada en la base del muro. Aproximadamente 1.33 mm de apertura."""
arrufo,"""Grieta larga, aparece en medio del muro. No parece muy profunda."""
puntual,"""Fisura corta pero marcada junto al borde. Ancho estimado 4.91 mm. Observada por primera vez el 2025-02-26."""
arrufo,"""Fisura continua ubicada en la parte central. Parece por arqueo. Ancho aprox 3.11 mm. Observada por primera vez el 2025-09-08."""
puntual,"""Fisura corta pero marcada donde se juntan dos muros. Ancho estimado 5.21 mm."""
arrufo,"""Fisura continua ubicada sobre una puerta. Parece por arqueo. Ancho aprox 1.93 mm. Observada por primera vez el 2025-03-12."""
puntual,"""Fisura localizada junto al borde, apertura cercana a 3.79 mm."""
arrufo,"""Una fisura de recorrido largo apareció sobre una puerta. Mide cerca de 2.9 mm de ancho."""
puntual,"""Grieta abierta en la esquina ubicada en la base del muro. Aproximadamente 2.24 mm de apertura."""
arrufo,"""Grieta curvada, aparece sobre una puerta. No parece muy profunda."""
puntual,"""Pequeña grieta corta en en la esquina. No parece continua."""
arrufo,"""Hay una grieta larga y diagonal en la zona central. Apertura estimada 3.41 mm."""
puntual,"""Fisura corta pero marcada en la esquina. Ancho estimado 1.85 mm."""
arrufo,"""Una fisura de recorrido largo apareció en medio del muro. Mide cerca de 0.75 mm de ancho."""
